EventNumber,TriggerBits,Timestamp
110184,1000111,1989-09-29 14:02:11
110185,1000111,1989-09-29 14:02:11
110186,1000111,1989-09-29 14:02:11
110187,1000111,1989-09-29 14:02:11
110188,1000111,1989-09-29 14:02:12
110189,11101000,1989-09-29 14:02:12
110190,11101000,1989-09-29 14:02:13
110191,11101000,1989-09-29 14:02:13
110192,11101000,1989-09-29 14:02:15
110193,1000111,1989-09-29 14:02:17
110194,1000111,1989-09-29 14:02:18
110195,1000111,1989-09-29 14:02:18
110196,11101000,1989-09-29 14:02:18
110197,11101000,1989-09-29 14:02:18
110198,11101000,1989-09-29 14:02:18
110199,1000111,1989-09-29 14:02:19
110200,1000111,1989-09-29 14:02:20
110201,1000111,1989-09-29 14:02:21
110202,1000111,1989-09-29 14:02:22
110203,11101000,1989-09-29 14:02:22
110204,1000111,1989-09-29 14:02:23
110205,1000111,1989-09-29 14:02:24
110206,11101000,1989-09-29 14:02:25
110207,1000111,1989-09-29 14:02:26
110208,11101000,1989-09-29 14:02:26
110209,11101000,1989-09-29 14:02:27
110210,1000111,1989-09-29 14:02:28
110211,1000111,1989-09-29 14:02:30
110212,1000111,1989-09-29 14:02:30
110213,1000111,1989-09-29 14:02:31
110214,1000111,1989-09-29 14:02:32
110215,1000111,1989-09-29 14:02:32
110216,1000111,1989-09-29 14:02:32
110217,11101000,1989-09-29 14:02:33
110218,11101000,1989-09-29 14:02:34
110219,11101000,1989-09-29 14:02:35
110220,1000111,1989-09-29 14:02:35
110221,1000111,1989-09-29 14:02:35
110222,1000111,1989-09-29 14:02:35
110223,1000111,1989-09-29 14:02:36
110224,1000111,1989-09-29 14:02:40
110225,1000111,1989-09-29 14:02:40
110226,11101000,1989-09-29 14:02:41
110227,1000111,1989-09-29 14:02:41
110228,1000111,1989-09-29 14:02:43
110229,1000111,1989-09-29 14:02:44
110230,1000111,1989-09-29 14:02:44
110231,11101000,1989-09-29 14:02:45
110232,1000111,1989-09-29 14:02:48
110233,11101000,1989-09-29 14:02:49
110234,11101000,1989-09-29 14:02:49
110235,1000111,1989-09-29 14:02:49
110236,1000111,1989-09-29 14:02:49
110237,11101000,1989-09-29 14:02:49
110238,1000111,1989-09-29 14:02:51
110239,1000111,1989-09-29 14:02:51
110240,1000111,1989-09-29 14:02:52
110241,1000111,1989-09-29 14:02:52
110242,1000111,1989-09-29 14:02:53
110243,1000111,1989-09-29 14:02:53
110244,11101000,1989-09-29 14:02:54
110245,11101000,1989-09-29 14:02:54
110246,1000111,1989-09-29 14:02:56
110247,11101000,1989-09-29 14:02:56
110248,1000111,1989-09-29 14:02:57
110249,11101000,1989-09-29 14:02:58
110250,11101000,1989-09-29 14:02:58
110251,11101000,1989-09-29 14:02:58
110252,1000111,1989-09-29 14:02:58
110253,1000111,1989-09-29 14:02:59
110254,1000111,1989-09-29 14:03:00
110255,1000111,1989-09-29 14:03:00
110256,1000111,1989-09-29 14:03:00
110257,1000111,1989-09-29 14:03:00
110258,1000111,1989-09-29 14:03:02
110259,1000111,1989-09-29 14:03:03
110260,1000111,1989-09-29 14:03:05
110261,11101000,1989-09-29 14:03:06
110262,11101000,1989-09-29 14:03:06
110263,1000111,1989-09-29 14:03:07
110264,11101000,1989-09-29 14:03:07
110265,1000111,1989-09-29 14:03:09
110266,11101000,1989-09-29 14:03:09
110267,1000111,1989-09-29 14:03:09
110268,1000111,1989-09-29 14:03:10
110269,11101000,1989-09-29 14:03:12
110270,11101000,1989-09-29 14:03:13
110271,11101000,1989-09-29 14:03:13
110272,1000111,1989-09-29 14:03:15
110273,1000111,1989-09-29 14:03:15
110274,11101000,1989-09-29 14:03:16
110275,1000111,1989-09-29 14:03:16
110276,1000111,1989-09-29 14:03:16
110277,11101000,1989-09-29 14:03:17
110278,1000111,1989-09-29 14:03:17
110279,11101000,1989-09-29 14:03:17
110280,1000111,1989-09-29 14:03:19
110281,1000111,1989-09-29 14:03:20
110282,1000111,1989-09-29 14:03:21
110283,11101000,1989-09-29 14:03:21
110284,1000111,1989-09-29 14:03:22
110285,1000111,1989-09-29 14:03:24
110286,1000111,1989-09-29 14:03:24
110287,1000111,1989-09-29 14:03:25
110288,1000111,1989-09-29 14:03:26
110289,11101000,1989-09-29 14:03:26
110290,11101000,1989-09-29 14:03:27
110291,11101000,1989-09-29 14:03:27
110292,11101000,1989-09-29 14:03:28
110293,11101000,1989-09-29 14:03:29
110294,1000111,1989-09-29 14:03:30
110295,11101000,1989-09-29 14:03:30
110296,11101000,1989-09-29 14:03:32
110297,11101000,1989-09-29 14:03:33
110298,1000111,1989-09-29 14:03:33
110299,1000111,1989-09-29 14:03:34
110300,1000111,1989-09-29 14:03:35
110301,11101000,1989-09-29 14:03:36
110302,11101000,1989-09-29 14:03:37
110303,1000111,1989-09-29 14:03:37
110304,1000111,1989-09-29 14:03:37
110305,1000111,1989-09-29 14:03:39
110306,1000111,1989-09-29 14:03:40
110307,1000111,1989-09-29 14:03:41
110308,1000111,1989-09-29 14:03:42
110309,1000111,1989-09-29 14:03:42
110310,1000111,1989-09-29 14:03:42
110311,11101000,1989-09-29 14:03:43
110312,1000111,1989-09-29 14:03:44
110313,1000111,1989-09-29 14:03:44
110314,1000111,1989-09-29 14:03:45
110315,11101000,1989-09-29 14:03:46
110316,11101000,1989-09-29 14:03:47
110317,1000111,1989-09-29 14:03:47
110318,1000111,1989-09-29 14:03:49
110319,1000111,1989-09-29 14:03:50
110320,1000111,1989-09-29 14:03:51
110321,11101000,1989-09-29 14:03:52
110322,11101000,1989-09-29 14:03:53
110323,1000111,1989-09-29 14:03:53
110324,1000111,1989-09-29 14:03:53
110325,1000111,1989-09-29 14:03:54
110326,11101000,1989-09-29 14:03:54
110327,11101000,1989-09-29 14:03:55
110328,1000111,1989-09-29 14:03:55
110329,11101000,1989-09-29 14:03:56
110330,1000111,1989-09-29 14:03:56
110331,11101000,1989-09-29 14:03:56
110332,1000111,1989-09-29 14:03:58
110333,11101000,1989-09-29 14:03:58
110334,1000111,1989-09-29 14:03:58
110335,1000111,1989-09-29 14:03:59
110336,11101000,1989-09-29 14:03:59
110337,1000111,1989-09-29 14:04:02
110338,1000111,1989-09-29 14:04:02
110339,1000111,1989-09-29 14:04:03
110340,1000111,1989-09-29 14:04:03
110341,1000111,1989-09-29 14:04:04
110342,11101000,1989-09-29 14:04:04
110343,11101000,1989-09-29 14:04:05
110344,1000111,1989-09-29 14:04:08
110345,1000111,1989-09-29 14:04:09
110346,1000111,1989-09-29 14:04:09
110347,11101000,1989-09-29 14:04:09
110348,11101000,1989-09-29 14:04:09
110349,1000111,1989-09-29 14:04:10
110350,1000111,1989-09-29 14:04:10
110351,11101000,1989-09-29 14:04:10
110352,1000111,1989-09-29 14:04:12
110353,11101000,1989-09-29 14:04:12
110354,1000111,1989-09-29 14:04:12
110355,1000111,1989-09-29 14:04:12
110356,1000111,1989-09-29 14:04:13
110357,1000111,1989-09-29 14:04:14
110358,1000111,1989-09-29 14:04:14
110359,1000111,1989-09-29 14:04:15
110360,1000111,1989-09-29 14:04:15
110361,1000111,1989-09-29 14:04:16
110362,11101000,1989-09-29 14:04:16
110363,11101000,1989-09-29 14:04:16
110364,11101000,1989-09-29 14:04:17
110365,11101000,1989-09-29 14:04:18
110366,11101000,1989-09-29 14:04:18
110367,11101000,1989-09-29 14:04:19
110368,1000111,1989-09-29 14:04:20
110369,1000111,1989-09-29 14:04:20
110370,1000111,1989-09-29 14:04:21
110371,1000111,1989-09-29 14:04:23
110372,11101000,1989-09-29 14:04:23
110373,1000111,1989-09-29 14:04:23
110374,1000111,1989-09-29 14:04:23
110375,11101000,1989-09-29 14:04:24
110376,11101000,1989-09-29 14:04:24
110377,1000111,1989-09-29 14:04:25
110378,11101000,1989-09-29 14:04:26
110379,1000111,1989-09-29 14:04:27
110380,1000111,1989-09-29 14:04:28
110381,11101000,1989-09-29 14:04:29
110382,11101000,1989-09-29 14:04:29
110383,1000111,1989-09-29 14:04:30
110384,11101000,1989-09-29 14:04:30
110385,11101000,1989-09-29 14:04:30
110386,11101000,1989-09-29 14:04:31
110387,1000111,1989-09-29 14:04:32
110388,1000111,1989-09-29 14:04:32
110389,11101000,1989-09-29 14:04:33
110390,11101000,1989-09-29 14:04:34
110391,11101000,1989-09-29 14:04:34
110392,11101000,1989-09-29 14:04:36
110393,11101000,1989-09-29 14:04:36
110394,1000111,1989-09-29 14:04:36
110395,1000111,1989-09-29 14:04:38
110396,1000111,1989-09-29 14:04:38
110397,11101000,1989-09-29 14:04:40
110398,1000111,1989-09-29 14:04:40
110399,11101000,1989-09-29 14:04:41
110400,11101000,1989-09-29 14:04:41
110401,11101000,1989-09-29 14:04:42
110402,1000111,1989-09-29 14:04:43
110403,1000111,1989-09-29 14:04:43
110404,11101000,1989-09-29 14:04:44
110405,1000111,1989-09-29 14:04:44
110406,11101000,1989-09-29 14:04:46
110407,11101000,1989-09-29 14:04:46
110408,11101000,1989-09-29 14:04:46
110409,1000111,1989-09-29 14:04:47
110410,11101000,1989-09-29 14:04:47
110411,1000111,1989-09-29 14:04:48
110412,11101000,1989-09-29 14:04:48
110413,11101000,1989-09-29 14:04:48
110414,1000111,1989-09-29 14:04:49
110415,11101000,1989-09-29 14:04:49
110416,1000111,1989-09-29 14:04:49
110417,11101000,1989-09-29 14:04:51
110418,11101000,1989-09-29 14:04:52
110419,1000111,1989-09-29 14:04:52
110420,1000111,1989-09-29 14:04:53
110421,1000111,1989-09-29 14:04:53
110422,1000111,1989-09-29 14:04:53
110423,1000111,1989-09-29 14:04:53
110424,11101000,1989-09-29 14:04:54
110425,1000111,1989-09-29 14:04:54
110426,1000111,1989-09-29 14:04:55
110427,11101000,1989-09-29 14:04:55
110428,11101000,1989-09-29 14:04:55
110429,1000111,1989-09-29 14:04:56
110430,1000111,1989-09-29 14:04:57
110431,11101000,1989-09-29 14:04:58
110432,1000111,1989-09-29 14:04:58
110433,1000111,1989-09-29 14:04:58
110434,11101000,1989-09-29 14:04:59
110435,1000111,1989-09-29 14:04:59
110436,11101000,1989-09-29 14:04:59
110437,11101000,1989-09-29 14:04:59
110438,1000111,1989-09-29 14:04:59
110439,11101000,1989-09-29 14:05:00
110440,1000111,1989-09-29 14:05:01
110441,1000111,1989-09-29 14:05:01
110442,11101000,1989-09-29 14:05:02
110443,11101000,1989-09-29 14:05:02
110444,1000111,1989-09-29 14:05:03
110445,1000111,1989-09-29 14:05:05
110446,11101000,1989-09-29 14:05:05
110447,1000111,1989-09-29 14:05:06
110448,1000111,1989-09-29 14:05:07
110449,11101000,1989-09-29 14:05:08
110450,11101000,1989-09-29 14:05:10
110451,1000111,1989-09-29 14:05:11
110452,1000111,1989-09-29 14:05:12
110453,1000111,1989-09-29 14:05:12
110454,11101000,1989-09-29 14:05:12
110455,1000111,1989-09-29 14:05:13
110456,11101000,1989-09-29 14:05:13
110457,1000111,1989-09-29 14:05:14
110458,11101000,1989-09-29 14:05:14
110459,1000111,1989-09-29 14:05:14
110460,1000111,1989-09-29 14:05:15
110461,11101000,1989-09-29 14:05:15
110462,11101000,1989-09-29 14:05:16
110463,1000111,1989-09-29 14:05:16
110464,1000111,1989-09-29 14:05:17
110465,1000111,1989-09-29 14:05:17
110466,1000111,1989-09-29 14:05:17
110467,1000111,1989-09-29 14:05:17
110468,11101000,1989-09-29 14:05:18
110469,1000111,1989-09-29 14:05:18
110470,1000111,1989-09-29 14:05:19
110471,1000111,1989-09-29 14:05:20
110472,1000111,1989-09-29 14:05:20
110473,1000111,1989-09-29 14:05:21
110474,11101000,1989-09-29 14:05:21
110475,11101000,1989-09-29 14:05:21
110476,11101000,1989-09-29 14:05:22
110477,1000111,1989-09-29 14:05:22
110478,11101000,1989-09-29 14:05:23
110479,1000111,1989-09-29 14:05:23
110480,11101000,1989-09-29 14:05:24
110481,1000111,1989-09-29 14:05:24
110482,11101000,1989-09-29 14:05:26
110483,1000111,1989-09-29 14:05:27
110484,1000111,1989-09-29 14:05:27
110485,1000111,1989-09-29 14:05:28
110486,1000111,1989-09-29 14:05:28
110487,11101000,1989-09-29 14:05:29
110488,1000111,1989-09-29 14:05:29
110489,1000111,1989-09-29 14:05:29
110490,1000111,1989-09-29 14:05:30
110491,1000111,1989-09-29 14:05:31
110492,1000111,1989-09-29 14:05:32
110493,11101000,1989-09-29 14:05:33
110494,1000111,1989-09-29 14:05:33
110495,11101000,1989-09-29 14:05:33
110496,1000111,1989-09-29 14:05:51
110497,1000111,1989-09-29 14:05:53
110498,1000111,1989-09-29 14:05:54
110499,11101111,1989-09-29 14:05:54
110500,11101000,1989-09-29 14:05:54
110501,1000111,1989-09-29 14:05:55
110502,11101000,1989-09-29 14:05:55
110503,11101000,1989-09-29 14:05:55
110504,11101000,1989-09-29 14:05:55
110505,11101000,1989-09-29 14:05:56
110506,11101000,1989-09-29 14:05:57
110507,11101000,1989-09-29 14:05:57
110508,11101000,1989-09-29 14:05:58
110509,1000111,1989-09-29 14:05:58
110510,11101000,1989-09-29 14:05:59
110511,11101000,1989-09-29 14:05:59
110512,11101000,1989-09-29 14:06:00
110513,11101000,1989-09-29 14:06:00
110514,11101000,1989-09-29 14:06:01
110515,1000111,1989-09-29 14:06:02
110516,11101000,1989-09-29 14:06:02
110517,11101000,1989-09-29 14:06:03
110518,1000111,1989-09-29 14:06:03
110519,11101000,1989-09-29 14:06:04
110520,1000111,1989-09-29 14:06:04
110521,1000111,1989-09-29 14:06:04
110522,11101000,1989-09-29 14:06:04
110523,1000111,1989-09-29 14:06:05
110524,11101000,1989-09-29 14:06:05
110525,1000111,1989-09-29 14:06:06
110526,1000111,1989-09-29 14:06:06
110527,11101000,1989-09-29 14:06:07
110528,1000111,1989-09-29 14:06:07
110529,11101000,1989-09-29 14:06:07
110530,1000111,1989-09-29 14:06:11
110531,11101000,1989-09-29 14:06:11
110532,1000111,1989-09-29 14:06:11
110533,1000111,1989-09-29 14:06:11
110534,11101000,1989-09-29 14:06:11
110535,11101000,1989-09-29 14:06:13
110536,11101000,1989-09-29 14:06:13
110537,1000111,1989-09-29 14:06:14
110538,1000111,1989-09-29 14:06:14
110539,1000111,1989-09-29 14:06:15
110540,11101000,1989-09-29 14:06:15
110541,11101000,1989-09-29 14:06:17
110542,1000111,1989-09-29 14:06:17
110543,11101000,1989-09-29 14:06:18
110544,11101000,1989-09-29 14:06:18
110545,11101000,1989-09-29 14:06:20
110546,1000111,1989-09-29 14:06:20
110547,1000111,1989-09-29 14:06:20
110548,11101000,1989-09-29 14:06:20
110549,11101000,1989-09-29 14:06:21
110550,1000111,1989-09-29 14:06:22
110551,11101000,1989-09-29 14:06:22
110552,1000111,1989-09-29 14:06:23
110553,1000111,1989-09-29 14:06:23
110554,1000111,1989-09-29 14:06:23
110555,11101000,1989-09-29 14:06:24
110556,11101000,1989-09-29 14:06:24
110557,1000111,1989-09-29 14:06:25
110558,11101000,1989-09-29 14:06:26
110559,1000111,1989-09-29 14:06:26
110560,1000111,1989-09-29 14:06:28
110561,11101000,1989-09-29 14:06:28
110562,1000111,1989-09-29 14:06:29
110563,1000111,1989-09-29 14:06:29
110564,1000111,1989-09-29 14:06:29
110565,1000111,1989-09-29 14:06:33
110566,1000111,1989-09-29 14:06:33
110567,1000111,1989-09-29 14:06:33
110568,11101000,1989-09-29 14:06:33
110569,1000111,1989-09-29 14:06:34
110570,11101000,1989-09-29 14:06:34
110571,1000111,1989-09-29 14:06:34
110572,1000111,1989-09-29 14:06:35
110573,1000111,1989-09-29 14:06:36
110574,11101000,1989-09-29 14:06:38
110575,11101000,1989-09-29 14:06:38
110576,11101000,1989-09-29 14:06:38
110577,1000111,1989-09-29 14:06:39
110578,1000111,1989-09-29 14:06:39
110579,11101000,1989-09-29 14:06:40
110580,11101000,1989-09-29 14:06:40
110581,1000111,1989-09-29 14:06:41
110582,1000111,1989-09-29 14:06:42
110583,11101000,1989-09-29 14:06:42
110584,11101000,1989-09-29 14:06:42
110585,1000111,1989-09-29 14:06:42
110586,1000111,1989-09-29 14:06:43
110587,1000111,1989-09-29 14:06:43
110588,1000111,1989-09-29 14:06:43
110589,11101000,1989-09-29 14:06:45
110590,1000111,1989-09-29 14:06:45
110591,1000111,1989-09-29 14:06:47
110592,11101000,1989-09-29 14:06:48
110593,1000111,1989-09-29 14:06:48
110594,1000111,1989-09-29 14:06:49
110595,11101000,1989-09-29 14:06:49
110596,11101000,1989-09-29 14:06:50
110597,11101000,1989-09-29 14:06:52
110598,11101000,1989-09-29 14:06:52
110599,1000111,1989-09-29 14:06:52
110600,1000111,1989-09-29 14:06:53
110601,11101000,1989-09-29 14:06:54
110602,11101000,1989-09-29 14:06:56
110603,1000111,1989-09-29 14:06:56
110604,1000111,1989-09-29 14:06:56
110605,11101000,1989-09-29 14:06:57
110606,1000111,1989-09-29 14:06:57
110607,11101000,1989-09-29 14:06:58
110608,1000111,1989-09-29 14:06:58
110609,11101000,1989-09-29 14:06:59
110610,1000111,1989-09-29 14:06:59
110611,1000111,1989-09-29 14:06:59
110612,11101000,1989-09-29 14:07:00
110613,1000111,1989-09-29 14:07:01
110614,1000111,1989-09-29 14:07:02
110615,11101000,1989-09-29 14:07:03
110616,1000111,1989-09-29 14:07:03
110617,1000111,1989-09-29 14:07:05
110618,11101000,1989-09-29 14:07:06
110619,1000111,1989-09-29 14:07:07
110620,1000111,1989-09-29 14:07:07
110621,1000111,1989-09-29 14:07:08
110622,1000111,1989-09-29 14:07:08
110623,11101000,1989-09-29 14:07:08
110624,11101000,1989-09-29 14:07:09
110625,1000111,1989-09-29 14:07:10
110626,1000111,1989-09-29 14:07:10
110627,1000111,1989-09-29 14:07:11
110628,11101000,1989-09-29 14:07:11
110629,11101000,1989-09-29 14:07:12
110630,11101000,1989-09-29 14:07:13
110631,11101000,1989-09-29 14:07:13
110632,1000111,1989-09-29 14:07:14
110633,1000111,1989-09-29 14:07:14
110634,1000111,1989-09-29 14:07:14
110635,1000111,1989-09-29 14:07:14
110636,11101000,1989-09-29 14:07:15
110637,1000111,1989-09-29 14:07:15
110638,1000111,1989-09-29 14:07:15
110639,11101000,1989-09-29 14:07:16
110640,1000111,1989-09-29 14:07:16
110641,11101000,1989-09-29 14:07:17
110642,1000111,1989-09-29 14:07:17
110643,1000111,1989-09-29 14:07:17
110644,11101000,1989-09-29 14:07:17
110645,11101000,1989-09-29 14:07:18
110646,11101000,1989-09-29 14:07:19
110647,1000111,1989-09-29 14:07:20
110648,11101000,1989-09-29 14:07:21
110649,1000111,1989-09-29 14:07:22
110650,1000111,1989-09-29 14:07:22
110651,1000111,1989-09-29 14:07:22
110652,11101000,1989-09-29 14:07:24
110653,11101000,1989-09-29 14:07:24
110654,1000111,1989-09-29 14:07:25
110655,11101000,1989-09-29 14:07:26
110656,1000111,1989-09-29 14:07:26
110657,1000111,1989-09-29 14:07:27
110658,1000111,1989-09-29 14:07:28
110659,1000111,1989-09-29 14:07:30
110660,11101000,1989-09-29 14:07:30
110661,11101000,1989-09-29 14:07:30
110662,1000111,1989-09-29 14:07:30
110663,1000111,1989-09-29 14:07:31
110664,1000111,1989-09-29 14:07:31
110665,1000111,1989-09-29 14:07:32
110666,1000111,1989-09-29 14:07:32
110667,1000111,1989-09-29 14:07:33
110668,1000111,1989-09-29 14:07:36
110669,11101000,1989-09-29 14:07:36
110670,1000111,1989-09-29 14:07:36
110671,11101000,1989-09-29 14:07:36
110672,1000111,1989-09-29 14:07:37
110673,11101000,1989-09-29 14:07:38
110674,11101000,1989-09-29 14:07:39
110675,1000111,1989-09-29 14:07:39
110676,11101000,1989-09-29 14:07:40
110677,1000111,1989-09-29 14:07:41
110678,1000111,1989-09-29 14:07:42
110679,11101000,1989-09-29 14:07:42
110680,11101000,1989-09-29 14:07:42
110681,1000111,1989-09-29 14:07:44
110682,11101000,1989-09-29 14:07:44
110683,1000111,1989-09-29 14:07:44
110684,1000111,1989-09-29 14:07:45
110685,11101000,1989-09-29 14:07:45
110686,1000111,1989-09-29 14:07:46
110687,11101000,1989-09-29 14:07:47
110688,1000111,1989-09-29 14:07:48
110689,1000111,1989-09-29 14:07:49
110690,11101000,1989-09-29 14:07:49
110691,1000111,1989-09-29 14:07:49
110692,1000111,1989-09-29 14:07:49
110693,11101000,1989-09-29 14:07:50
110694,1000111,1989-09-29 14:07:51
110695,11101000,1989-09-29 14:07:54
110696,1000111,1989-09-29 14:07:54
110697,1000111,1989-09-29 14:07:54
110698,1000111,1989-09-29 14:07:54
110699,11101000,1989-09-29 14:07:54
110700,1000111,1989-09-29 14:07:55
110701,1000111,1989-09-29 14:07:55
110702,1000111,1989-09-29 14:07:56
110703,1000111,1989-09-29 14:07:56
110704,11101000,1989-09-29 14:07:56
110705,11101000,1989-09-29 14:07:56
110706,1000111,1989-09-29 14:07:57
110707,11101000,1989-09-29 14:07:58
110708,11101000,1989-09-29 14:08:00
110709,1000111,1989-09-29 14:08:01
110710,1000111,1989-09-29 14:08:02
110711,1000111,1989-09-29 14:08:04
110712,1000111,1989-09-29 14:08:04
110713,1000111,1989-09-29 14:08:05
110714,1000111,1989-09-29 14:08:05
110715,11101000,1989-09-29 14:08:05
110716,11101000,1989-09-29 14:08:05
110717,1000111,1989-09-29 14:08:06
110718,1000111,1989-09-29 14:08:07
110719,1000111,1989-09-29 14:08:07
110720,1000111,1989-09-29 14:08:08
110721,11101000,1989-09-29 14:08:09
110722,1000111,1989-09-29 14:08:10
110723,1000111,1989-09-29 14:08:10
110724,1000111,1989-09-29 14:08:10
110725,1000111,1989-09-29 14:08:11
110726,1000111,1989-09-29 14:08:11
110727,1000111,1989-09-29 14:08:12
110728,1000111,1989-09-29 14:08:13
110729,1000111,1989-09-29 14:08:13
110730,1000111,1989-09-29 14:08:13
110731,11101000,1989-09-29 14:08:14
110732,1000111,1989-09-29 14:08:15
110733,11101000,1989-09-29 14:08:16
110734,11101000,1989-09-29 14:08:16
110735,1000111,1989-09-29 14:08:17
110736,1000111,1989-09-29 14:08:18
110737,11101000,1989-09-29 14:08:18
110738,1000111,1989-09-29 14:08:18
110739,1000111,1989-09-29 14:08:19
110740,1000111,1989-09-29 14:08:19
110741,11101000,1989-09-29 14:08:20
110742,11101000,1989-09-29 14:08:20
110743,1000111,1989-09-29 14:08:22
110744,11101000,1989-09-29 14:08:23
110745,11101000,1989-09-29 14:08:24
110746,1000111,1989-09-29 14:08:25
110747,1000111,1989-09-29 14:08:25
110748,1000111,1989-09-29 14:08:25
110749,11101000,1989-09-29 14:08:26
110750,11101000,1989-09-29 14:08:26
110751,11101000,1989-09-29 14:08:27
110752,1000111,1989-09-29 14:08:28
110753,11101000,1989-09-29 14:08:29
110754,1000111,1989-09-29 14:08:31
110755,11101000,1989-09-29 14:08:32
110756,1000111,1989-09-29 14:08:33
110757,1000111,1989-09-29 14:08:34
110758,11101000,1989-09-29 14:08:34
110759,11101000,1989-09-29 14:08:35
